date,title,content,label,article_id,text
2024-06-10,tindakan sekuriti plaza indonesia pukul anjing dinilai sudah sesuai prosedur," tindakan sekuriti mal plaza indonesia memukul seekor anjing yang hendak menggigit anak kucing dinilai sudah sesuai prosedur. apalagi, setelah peristiwa tersebut, dokter menyatakan anjing tidak mengalami cedera apa pun. sudah sesuai, pihak plaza indonesia juga sudah mendatangkan dokter hewan untuk dicek anjingnya. anjing tersebut dinyatakan aman dan tidak ada cidera apa pun, ucaphandleranjing dari organisasi nirlaba tango k9 bernama pellim 54 saat diwawancaraikompas.com,senin 10 6 2024 . menurut pellim, kondisi anjing yang baik-baik saja usai dipukul menjadi bukti bahwa sekuriti tersebut tidak asal dalam melakukan tindakan. itu kan artinya sihandlertidak mengawur, dia tetap berjalan sesuai sop standard operating procedure -nya, ucap pellim. pellim mengungkapkan, penanganan anjing k9 atau anjing yang biasa digunakan untuk tindakan pengamanan tidak bisa disamakan dengan anjing peliharaan di rumah. parahandleranjing k9 memiliki sop tersendiri untuk mengoreksi tindakan anjing yang salah, supaya anjing tersebut tidak mengulangi tindakannya.",0,KOMPAS_3592,"tindakan sekuriti plaza indonesia pukul anjing dinilai sudah sesuai prosedur. tindakan sekuriti mal plaza indonesia memukul seekor anjing yang hendak menggigit anak kucing dinilai sudah sesuai prosedur. apalagi, setelah peristiwa tersebut, dokter menyatakan anjing tidak mengalami cedera apa pun. sudah sesuai, pihak plaza indonesia juga sudah mendatangkan dokter hewan untuk dicek anjingnya. anjing tersebut dinyatakan aman dan tidak ada cidera apa pun, ucaphandleranjing dari organisasi nirlaba tango k9 bernama pellim 54 saat diwawancaraikompas.com,senin 10 6 2024 . menurut pellim, kondisi anjing yang baik-baik saja usai dipukul menjadi bukti bahwa sekuriti tersebut tidak asal dalam melakukan tindakan. itu kan artinya sihandlertidak mengawur, dia tetap berjalan sesuai sop standard operating procedure -nya, ucap pellim. pellim mengungkapkan, penanganan anjing k9 atau anjing yang biasa digunakan untuk tindakan pengamanan tidak bisa disamakan dengan anjing peliharaan di rumah. parahandleranjing k9 memiliki sop tersendiri untuk mengoreksi tindakan anjing yang salah, supaya anjing tersebut tidak mengulangi tindakannya."
2024-06-10,"kelola energi hingga pelosok indonesia, pertamina sukses jalankan mandat sebagai bumn energi pada 2023"," pt pertamina persero sukses menjalankan perannya sebagai badan usaha milik negara bumn energi. hal ini tercermin dari tercapainya target produksi energi hingga pendistribusiannya kepada konsumen di seluruh indonesia. pendistribusian tersebut termasuk distribusi bahan bakar minyak bbm danliquefied petroleum gas lpg pertaminayang hingga akhir 2023 telah mencapai ke 98 persen wilayah indonesia melalui program bbm 1 harga, one village one outlet ovoo dan pertashop. direktur utama dirut pertamina nicke widyawati menegaskan, mandat pertamina sebagaibumn energiadalah menjaga ketahanan energi nasional, termasuk menyediakan energi bagi kebutuhan indonesia. hal tersebut dilaksanakan melalui pengelolaan energi dengan prinsipavailability, accessibility, affordability, acceptability,dansustainability. menjalankan peran ini, pertamina fokus dalam operasional bisnisnya yang terintegrasi mulai dari hulu minyak dan gas bumi migas , penyaluran dengan berbagai moda transportasi, pemrosesan, hingga akhirnya produk pertamina dapat memenuhi kebutuhan konsumen, baik untuk industri, komersil, maupun masyarakat dan rumah tangga, ujar nicke melalui siaran persnya, senin 10 6 2024 .",1,KOMPAS_3588,"kelola energi hingga pelosok indonesia, pertamina sukses jalankan mandat sebagai bumn energi pada 2023. pt pertamina persero sukses menjalankan perannya sebagai badan usaha milik negara bumn energi. hal ini tercermin dari tercapainya target produksi energi hingga pendistribusiannya kepada konsumen di seluruh indonesia. pendistribusian tersebut termasuk distribusi bahan bakar minyak bbm danliquefied petroleum gas lpg pertaminayang hingga akhir 2023 telah mencapai ke 98 persen wilayah indonesia melalui program bbm 1 harga, one village one outlet ovoo dan pertashop. direktur utama dirut pertamina nicke widyawati menegaskan, mandat pertamina sebagaibumn energiadalah menjaga ketahanan energi nasional, termasuk menyediakan energi bagi kebutuhan indonesia. hal tersebut dilaksanakan melalui pengelolaan energi dengan prinsipavailability, accessibility, affordability, acceptability,dansustainability. menjalankan peran ini, pertamina fokus dalam operasional bisnisnya yang terintegrasi mulai dari hulu minyak dan gas bumi migas , penyaluran dengan berbagai moda transportasi, pemrosesan, hingga akhirnya produk pertamina dapat memenuhi kebutuhan konsumen, baik untuk industri, komersil, maupun masyarakat dan rumah tangga, ujar nicke melalui siaran persnya, senin 10 6 2024 ."
2024-06-11,"cagub-cawagub dki 2024 diminta tawarkan visi misi, bukan mainkan politik identitas"," badan pengawas pemilihan umum bawaslu dki jakarta meminta calon gubernur dan wakil gubernur peserta pemilihan kepala daerah pilkada dki jakarta 2024 menawarkan visi, misi, dan program saat berkampanye. dia bilang, penyampaian visi, misi, dan program peserta pilkada merupakan bagian dari pendidikan politik untuk masyarakat. bawaslu mengimbau para kontestan, para calon gubernur ini melakukan kampanye secara benar, melakukan pendidikan politik secara bertanggung jawab, ujar koordinator divisi penanganan pelanggaran bawaslu provinsi dki benny sabdo saat dihubungikompas.com,selasa 11 6 2024 . dengan cara apa? dengan cara menawarkan visi dan misi kepada pemilih, tambah benny. berkaca pada pilkada 2017, benny mengatakan, kampanye seakan direduksi menjadi sentimen yang sifatnya politik identitas.",-1,KOMPAS_3578,"cagub-cawagub dki 2024 diminta tawarkan visi misi, bukan mainkan politik identitas. badan pengawas pemilihan umum bawaslu dki jakarta meminta calon gubernur dan wakil gubernur peserta pemilihan kepala daerah pilkada dki jakarta 2024 menawarkan visi, misi, dan program saat berkampanye. dia bilang, penyampaian visi, misi, dan program peserta pilkada merupakan bagian dari pendidikan politik untuk masyarakat. bawaslu mengimbau para kontestan, para calon gubernur ini melakukan kampanye secara benar, melakukan pendidikan politik secara bertanggung jawab, ujar koordinator divisi penanganan pelanggaran bawaslu provinsi dki benny sabdo saat dihubungikompas.com,selasa 11 6 2024 . dengan cara apa? dengan cara menawarkan visi dan misi kepada pemilih, tambah benny. berkaca pada pilkada 2017, benny mengatakan, kampanye seakan direduksi menjadi sentimen yang sifatnya politik identitas."
2024-06-12,akhir kasus sekuriti plaza indonesia pukul anjing k9 berakhir damai dan tidak ada pemecatan,"jakarta, kompas.com -kasus sekuriti plaza indonesia bernama nasarius yang kedapatan memukul anjing k-9 jenis belgian malinoius bernama fay akhirnya berakhir damai. kesepakatan damai terjadi usai polsek metro menteng melakukan mediasi terhadap semua pihak yang terlibat, yakni nasarius, perwakilan vendor penyedia jasa keamanan k9, make up artist mua marlene hariman, dan artis robby purba selaku pihak yang membagikan video di sosial media. adapun proses mediasi dan kesepakatan damai berlangsung dalam di polsek menteng, jakarta pusat, selasa 11 6 2024 .",0,KOMPAS_3560,"akhir kasus sekuriti plaza indonesia pukul anjing k9 berakhir damai dan tidak ada pemecatan. jakarta, kompas.com -kasus sekuriti plaza indonesia bernama nasarius yang kedapatan memukul anjing k-9 jenis belgian malinoius bernama fay akhirnya berakhir damai. kesepakatan damai terjadi usai polsek metro menteng melakukan mediasi terhadap semua pihak yang terlibat, yakni nasarius, perwakilan vendor penyedia jasa keamanan k9, make up artist mua marlene hariman, dan artis robby purba selaku pihak yang membagikan video di sosial media. adapun proses mediasi dan kesepakatan damai berlangsung dalam di polsek menteng, jakarta pusat, selasa 11 6 2024 ."
2024-06-12,"merek indonesia dicaplok asing, komisi viii jangan sampai nilai ekonomi jemaah haji dinikmati negara lain"," wakil ketua komisi viii dewan perwakilan rakyat dpr republik indonesia ri marwan dasopang mengatakan bahwa pihaknya akan berkomitmen merekomendasikan kepada komisi lain, seperti komisi vi, agar haji tidak hanya dilihat sebagai ibadah, tetapi juga sebagai sumber potensi ekonomi yang signifikan bagi masyarakat indonesia. jangan sampai nilai ekonomi dari perjalanan jemaah haji indonesia justru dinikmati negara lain, ujar marwan yang juga anggota tim pengawas haji timwas dprri dalam siaran pers yang diterima kompas.com, rabu 12 6 2024 . pernyataan tersebut disampaikan marwan setelah melakukan inspeksi mendadak sidak pelayanan jemaah haji, salah satunyakateringuntuk jemaah di al ahmadi dan subul.",0,KOMPAS_3559,"merek indonesia dicaplok asing, komisi viii jangan sampai nilai ekonomi jemaah haji dinikmati negara lain. wakil ketua komisi viii dewan perwakilan rakyat dpr republik indonesia ri marwan dasopang mengatakan bahwa pihaknya akan berkomitmen merekomendasikan kepada komisi lain, seperti komisi vi, agar haji tidak hanya dilihat sebagai ibadah, tetapi juga sebagai sumber potensi ekonomi yang signifikan bagi masyarakat indonesia. jangan sampai nilai ekonomi dari perjalanan jemaah haji indonesia justru dinikmati negara lain, ujar marwan yang juga anggota tim pengawas haji timwas dprri dalam siaran pers yang diterima kompas.com, rabu 12 6 2024 . pernyataan tersebut disampaikan marwan setelah melakukan inspeksi mendadak sidak pelayanan jemaah haji, salah satunyakateringuntuk jemaah di al ahmadi dan subul."
2024-06-13,ini skema dan skenario pergerakan jemaah indonesia saat puncak haji di armuzna,"mekkah, kompas.com petugas penyelenggara ibadah haji ppih arab saudi telah membuat skenario perjalanan jemaah selama puncak haji pada 8 zulhijah 1445 h 14 juni 2024 hingga 13 zulhijah 19 juni 2024. kepala bidang perlindungan jemaah sekaligus kepala satuan operasional armuzna harun ar-rasyid yang akan memegang komando pada fase tersebut. menurut harun, ada tiga gelombang keberangkatan jamaahhajiindonesia dari mekkah kearafahpada 8 zulhijah 1445 h atau 14 juni 2024. jemaah diangkut menggunakan bus. trip pertama yakni pada pukul 07.00 - 11.00 waktu arab saudi was . lalu trip kedua pada pukul 11.30-16.00 was. dan trip ketiga pada pukul 16.30 - 21.30 was, ujar harun, selasa 11 6 2024 seperti dilaporkan jurnalis kompas.com anggota media center haji mch 2024 khairina.",0,KOMPAS_3552,"ini skema dan skenario pergerakan jemaah indonesia saat puncak haji di armuzna. mekkah, kompas.com petugas penyelenggara ibadah haji ppih arab saudi telah membuat skenario perjalanan jemaah selama puncak haji pada 8 zulhijah 1445 h 14 juni 2024 hingga 13 zulhijah 19 juni 2024. kepala bidang perlindungan jemaah sekaligus kepala satuan operasional armuzna harun ar-rasyid yang akan memegang komando pada fase tersebut. menurut harun, ada tiga gelombang keberangkatan jamaahhajiindonesia dari mekkah kearafahpada 8 zulhijah 1445 h atau 14 juni 2024. jemaah diangkut menggunakan bus. trip pertama yakni pada pukul 07.00 - 11.00 waktu arab saudi was . lalu trip kedua pada pukul 11.30-16.00 was. dan trip ketiga pada pukul 16.30 - 21.30 was, ujar harun, selasa 11 6 2024 seperti dilaporkan jurnalis kompas.com anggota media center haji mch 2024 khairina."
2024-06-14,"sebulan operasional haji, 11,8 juta boks katering dinikmati jemaah indonesia","operasional penyelenggaraan ibadah haji di arab saudi sudah berlangsung satu bulan lebih. petugas penyelenggara ibadahhaji ppih mencatat lebih 11 juta bokskateringtelah dinikmati jemaah haji reguler asal indonesia. jemaah haji reguler asal indonesia pertama kali mendarat di madinah pada 12 mei 2024. sementara kelompok terbang kloter terakhir tiba di mekkah pada 11 juni 2024. siskohat mencatat ada 213.275 jemaah yang tiba di arab saudi. alhamdulillah, sejak 12 mei hingga hari ini, layanan katering jemaah haji reguler berjalan lancar. total ada 11,8 juta boks yang sudah dinikmati jemaah haji, terang direktur layanan haji luar negeri subhan cholid di makkah, jumat 14 6 2024 .",0,KOMPAS_3531,"sebulan operasional haji, 11,8 juta boks katering dinikmati jemaah indonesia. operasional penyelenggaraan ibadah haji di arab saudi sudah berlangsung satu bulan lebih. petugas penyelenggara ibadahhaji ppih mencatat lebih 11 juta bokskateringtelah dinikmati jemaah haji reguler asal indonesia. jemaah haji reguler asal indonesia pertama kali mendarat di madinah pada 12 mei 2024. sementara kelompok terbang kloter terakhir tiba di mekkah pada 11 juni 2024. siskohat mencatat ada 213.275 jemaah yang tiba di arab saudi. alhamdulillah, sejak 12 mei hingga hari ini, layanan katering jemaah haji reguler berjalan lancar. total ada 11,8 juta boks yang sudah dinikmati jemaah haji, terang direktur layanan haji luar negeri subhan cholid di makkah, jumat 14 6 2024 ."
2024-06-19,pemerintah dan komisi i sepakat bentuk panja bahas ratifikasi kerja sama pertahanan indonesia dengan 5 negara," komisi i sepakat membentuk panitia kerja panja untuk membahas lima rancangan undang-undang ruu untuk meratifikasi kerja sama indonesia di bidang pertahanan dengan lima negara. kesepakatan itu diambil usaikomisi imenggelar rapat kerja dengan menteri luar negeri menlu retno marsudi dan wakil menteripertahananmuhammad herindra di kompleks parlemen, rabu 19 6 2024 . adapun kelima negara itu yakni india, perancis, kamboja, brasil, dan uni emirat arab. perjanjian kerja sama pertahanan dengan mitra dibuat untuk mendapatkan manfaat strategis, antara lain peningkatan kapasitas pertahanan, transfer teknologi, riset bersama, peningkatan kapasitas sdm di bidang pertahanan. kerja sama semacam ini semakin penting untuk dilakukan guna meningkatkan ketahanan nasional indonesia, kata retno di ruang rapat.",1,KOMPAS_3508,"pemerintah dan komisi i sepakat bentuk panja bahas ratifikasi kerja sama pertahanan indonesia dengan 5 negara. komisi i sepakat membentuk panitia kerja panja untuk membahas lima rancangan undang-undang ruu untuk meratifikasi kerja sama indonesia di bidang pertahanan dengan lima negara. kesepakatan itu diambil usaikomisi imenggelar rapat kerja dengan menteri luar negeri menlu retno marsudi dan wakil menteripertahananmuhammad herindra di kompleks parlemen, rabu 19 6 2024 . adapun kelima negara itu yakni india, perancis, kamboja, brasil, dan uni emirat arab. perjanjian kerja sama pertahanan dengan mitra dibuat untuk mendapatkan manfaat strategis, antara lain peningkatan kapasitas pertahanan, transfer teknologi, riset bersama, peningkatan kapasitas sdm di bidang pertahanan. kerja sama semacam ini semakin penting untuk dilakukan guna meningkatkan ketahanan nasional indonesia, kata retno di ruang rapat."
2024-06-19,"lampaui jepang dan inggris, peringkat daya saing indonesia melonjak ke posisi 27"," upaya indonesia untuk mencapai cita-cita menjadi negara dengan ekonomi terbesar di dunia semakin membuahkan hasil. hal tersebut terlihat dari naiknyaperingkat daya saing indonesiasebanyak tujuh tingkat pada 2024, yang merupakan lonjakan tertinggi dalam enam tahun terakhir. riset institute for management development imd world competitiveness ranking wcr 2024 mencatat bahwa indonesia menempati peringkat ke-27 dari 67 negara, naik dari posisi ke-34 pada tahun sebelumnya. di kawasan asia tenggara, indonesia berhasil masuk dalam tiga besar setelah singapura dan thailand. meningkatnya peringkat daya saing ini adalah bukti konkret dari upaya pemerintah untuk meningkatkan kemudahan berusaha dan menciptakan iklim investasi yang kondusif bagi para investor melalui implementasiundang-undang cipta kerja uuck , ujar menteri koordinator bidang perekonomian menko perekonomian airlangga hartarto dalam siaran pers yang diterima kompas.com, rabu 19 6 2024 .",1,KOMPAS_3505,"lampaui jepang dan inggris, peringkat daya saing indonesia melonjak ke posisi 27. upaya indonesia untuk mencapai cita-cita menjadi negara dengan ekonomi terbesar di dunia semakin membuahkan hasil. hal tersebut terlihat dari naiknyaperingkat daya saing indonesiasebanyak tujuh tingkat pada 2024, yang merupakan lonjakan tertinggi dalam enam tahun terakhir. riset institute for management development imd world competitiveness ranking wcr 2024 mencatat bahwa indonesia menempati peringkat ke-27 dari 67 negara, naik dari posisi ke-34 pada tahun sebelumnya. di kawasan asia tenggara, indonesia berhasil masuk dalam tiga besar setelah singapura dan thailand. meningkatnya peringkat daya saing ini adalah bukti konkret dari upaya pemerintah untuk meningkatkan kemudahan berusaha dan menciptakan iklim investasi yang kondusif bagi para investor melalui implementasiundang-undang cipta kerja uuck , ujar menteri koordinator bidang perekonomian menko perekonomian airlangga hartarto dalam siaran pers yang diterima kompas.com, rabu 19 6 2024 ."
2024-06-19,"sempit dan penuh sesak, timwas haji dpr ri sebut kondisi jemaah haji indonesia di mina mirip barak pengungsian","kompas.com rombongan tim pengawas timwas haji dewan perwakilan rakyat dpr republik indonesia ri dibuat terkejut dengan kondisi para jemaah maupun fasilitas tenda bagi jemaah haji indonesia yang begitu memprihatinkan saat melaksanakan peninjauan di maktab 44 mina, senin 17 6 2024 . pasalnya, fasilitas yang disediakan oleh pemerintah arab saudi tersebut sempit dan diisi dengan jumlah jemaah yang melebihi kapasitas. para jemaah yang mengisi tenda tersebut pun terpaksa berdesak-desakan, bahkan ada yang tidur dengan posisi duduk berhimpitan. tidak hanya itu, sebagian jemaah yang tidak mendapatkan tempat juga terpaksa tidur di lorong luar tenda beralaskan apapun agar bisa melepas lelah. suasana tenda jemaah indonesia diminatersebut tampak seperti barak pengungsian. saat melaksanakan peninjauan tersebut, rombongan timwashajidpr ri disambut dengan keluh kesah para jemaah haji.",0,KOMPAS_3510,"sempit dan penuh sesak, timwas haji dpr ri sebut kondisi jemaah haji indonesia di mina mirip barak pengungsian. kompas.com rombongan tim pengawas timwas haji dewan perwakilan rakyat dpr republik indonesia ri dibuat terkejut dengan kondisi para jemaah maupun fasilitas tenda bagi jemaah haji indonesia yang begitu memprihatinkan saat melaksanakan peninjauan di maktab 44 mina, senin 17 6 2024 . pasalnya, fasilitas yang disediakan oleh pemerintah arab saudi tersebut sempit dan diisi dengan jumlah jemaah yang melebihi kapasitas. para jemaah yang mengisi tenda tersebut pun terpaksa berdesak-desakan, bahkan ada yang tidur dengan posisi duduk berhimpitan. tidak hanya itu, sebagian jemaah yang tidak mendapatkan tempat juga terpaksa tidur di lorong luar tenda beralaskan apapun agar bisa melepas lelah. suasana tenda jemaah indonesia diminatersebut tampak seperti barak pengungsian. saat melaksanakan peninjauan tersebut, rombongan timwashajidpr ri disambut dengan keluh kesah para jemaah haji."
2024-06-19,"sidak tenda jemaah haji indonesia, komisi viii catat 4 hal krusial yang butuh perhatian serius"," wakil ketua komisi viii dewan perwakilan rakyat dpr republik indonesia ri ace hasan syadzily mencatat beberapa permasalahan krusial terkait pelayanan haji di indonesia yang membutuhkan perhatian serius dari pemerintah. pertama, ace menyoroti masalah kelebihan kapasitas yang masih terjadi dan mengganggu kenyamanan jemaah di mina. jks 11 seharusnya mampu menampung 440 jemaah, tetapi hanya mampu menampung sekitar 380 orang. akibatnya, sekitar 50 jemaah harus dipindahkan ke tenda lain, ujarnya dalam siaran pers yang diterima kompas.com, rabu 19 6 2024 . pernyataan tersebut disampaikan ace saat melakukan inspeksi mendadak sidak di maktab 72 mina, mekkah, untuk memantau kondisi jemaah haji indonesia, senin 17 6 2024 . dalam kunjungan ini, ia menyambangi jks 10 dari kabupaten bandung barat, jks 11 dari kabupaten bogor, dan bertemu dengan ketua kloter dari sub 103.",0,KOMPAS_3511,"sidak tenda jemaah haji indonesia, komisi viii catat 4 hal krusial yang butuh perhatian serius. wakil ketua komisi viii dewan perwakilan rakyat dpr republik indonesia ri ace hasan syadzily mencatat beberapa permasalahan krusial terkait pelayanan haji di indonesia yang membutuhkan perhatian serius dari pemerintah. pertama, ace menyoroti masalah kelebihan kapasitas yang masih terjadi dan mengganggu kenyamanan jemaah di mina. jks 11 seharusnya mampu menampung 440 jemaah, tetapi hanya mampu menampung sekitar 380 orang. akibatnya, sekitar 50 jemaah harus dipindahkan ke tenda lain, ujarnya dalam siaran pers yang diterima kompas.com, rabu 19 6 2024 . pernyataan tersebut disampaikan ace saat melakukan inspeksi mendadak sidak di maktab 72 mina, mekkah, untuk memantau kondisi jemaah haji indonesia, senin 17 6 2024 . dalam kunjungan ini, ia menyambangi jks 10 dari kabupaten bandung barat, jks 11 dari kabupaten bogor, dan bertemu dengan ketua kloter dari sub 103."
2024-06-20,"kualitas udara jakarta pagi ini tidak sehat, peringkat 3 terburuk di indonesia"," kualitas udara di jakarta, kamis 20 6 2024 pagi, termasuk dalam kategori tidak sehat. dikutip dari laman pengukuran kualitas udara iqair, indeks kualitas udara aqi di dki jakarta per pukul 06.00 wib, berada di angka 169. angka tersebut menunjukkan tingkat polusi yang sangat tinggi dan berpotensi membahayakan kesehatan masyarakat.",-1,KOMPAS_3502,"kualitas udara jakarta pagi ini tidak sehat, peringkat 3 terburuk di indonesia. kualitas udara di jakarta, kamis 20 6 2024 pagi, termasuk dalam kategori tidak sehat. dikutip dari laman pengukuran kualitas udara iqair, indeks kualitas udara aqi di dki jakarta per pukul 06.00 wib, berada di angka 169. angka tersebut menunjukkan tingkat polusi yang sangat tinggi dan berpotensi membahayakan kesehatan masyarakat."
2024-06-21,"temui wapres, wakil grand syekh al azhar bahas kesulitan mahasiswa indonesia di mesir"," wakil presiden ri ma'ruf amin menerima wakil grand syekh al-azhar, mohammed abdel rahman ad-duweiny, di istana wakil presiden, jakarta, jumat 21 6 2024 . pertemuan ini membahas sejumlah persoalan yang dihadapimahasiswaindonesia yang sedang menempuh pendidikan di universitas al-azhar, kairo, mesir. salah satu tema penting yang kami bicarakan dalam pertemuan tadi adalah terkait dengan para mahasiswa indonesia yang belajar dial azhar, kata mohammed abdel rahman. mohammed abdel rahman menuturkan bahwa ma ruf amin meminta persoalan yang dihadapi mahasiswa indonesia bisa segera diselesaikan. misalnya, penerimaan mahasiswa yang dianggap tidak mudah. yang mulia bapak wakil presiden tadi menyampaikan kepada kami pentingnya untuk menyelesaikan sejumlah kendala yang dihadapi oleh para mahasiwa indonesia yang belajar di al azhar, kata mohammed abdel rahman.",0,KOMPAS_3495,"temui wapres, wakil grand syekh al azhar bahas kesulitan mahasiswa indonesia di mesir. wakil presiden ri ma'ruf amin menerima wakil grand syekh al-azhar, mohammed abdel rahman ad-duweiny, di istana wakil presiden, jakarta, jumat 21 6 2024 . pertemuan ini membahas sejumlah persoalan yang dihadapimahasiswaindonesia yang sedang menempuh pendidikan di universitas al-azhar, kairo, mesir. salah satu tema penting yang kami bicarakan dalam pertemuan tadi adalah terkait dengan para mahasiswa indonesia yang belajar dial azhar, kata mohammed abdel rahman. mohammed abdel rahman menuturkan bahwa ma ruf amin meminta persoalan yang dihadapi mahasiswa indonesia bisa segera diselesaikan. misalnya, penerimaan mahasiswa yang dianggap tidak mudah. yang mulia bapak wakil presiden tadi menyampaikan kepada kami pentingnya untuk menyelesaikan sejumlah kendala yang dihadapi oleh para mahasiwa indonesia yang belajar di al azhar, kata mohammed abdel rahman."
2024-06-24,hai sawit indonesia dan bpdpks gelar fgd peluang ekspor produk ukmk sawit indonesia untuk dunia," badan pengelola dana perkebunan kelapa sawit bpdpks menggelarfocus group discussion fgd bertajuk peluang ekspor produk usaha kecil menengah dan koperasi ukmk sawit indonesia untuk dunia . fgd tersebut digelar di belitung timur, bangka belitung pada kamis 20 6 2024 hingga jumat 21 6 2024 . kegiatan itu digelar bersamahai sawit indonesiasebagai media sawit masa kini dan diikuti pelaku ukmk dan koperasi provinsi belitung timur serta dibuka secara resmi oleh bupati belitung timur bahruddin. kepala divisi ukmkbpdpkshelmi muhansyah mengatakan, pihaknya selalu mendukung program ukmk sektor sawit melalui berbagai kegiatan, sepertiworkshop, gebyar ukmk, dan semarak ukmk. bpdpks memfasilitasi para pelaku ukmk sawit untuk menampilkan produk-produk yang mereka hasilkan, ujarnya dalam siaran pers.",0,KOMPAS_0000,"hai sawit indonesia dan bpdpks gelar fgd peluang ekspor produk ukmk sawit indonesia untuk dunia. badan pengelola dana perkebunan kelapa sawit bpdpks menggelarfocus group discussion fgd bertajuk peluang ekspor produk usaha kecil menengah dan koperasi ukmk sawit indonesia untuk dunia . fgd tersebut digelar di belitung timur, bangka belitung pada kamis 20 6 2024 hingga jumat 21 6 2024 . kegiatan itu digelar bersamahai sawit indonesiasebagai media sawit masa kini dan diikuti pelaku ukmk dan koperasi provinsi belitung timur serta dibuka secara resmi oleh bupati belitung timur bahruddin. kepala divisi ukmkbpdpkshelmi muhansyah mengatakan, pihaknya selalu mendukung program ukmk sektor sawit melalui berbagai kegiatan, sepertiworkshop, gebyar ukmk, dan semarak ukmk. bpdpks memfasilitasi para pelaku ukmk sawit untuk menampilkan produk-produk yang mereka hasilkan, ujarnya dalam siaran pers."
2024-06-25,luhut sebut baru 19 persen potensi laut indonesia yang terpetakan,"jakarta, kompas.com -menteri koordinator bidang kemaritiman dan investasi luhut binsar pandjaitan mengungkapkan, baru 19 persen potensi laut indonesia yang terpetakan. data pushidrosal pusat hidro-oseanografi tni al harus di-dobel, karena dengan cara sekarang baru 19 persen yang dipetakan, ya kita 120 tahun lagi baru selesai, kataluhutdalam rapat koordinasi nasional hidrografi ta 2024 di balai samudera, jakarta utara, selasa 25 6 2024 . berdasarkan data yang dipaparkan luhut, potensilautyang sudah terpetakan meliputi palung jawa, laut sulawesi, palung buton, laut flores, laut banda palung weber, dan laut arafuru.",0,KOMPAS_3474,"luhut sebut baru 19 persen potensi laut indonesia yang terpetakan. jakarta, kompas.com -menteri koordinator bidang kemaritiman dan investasi luhut binsar pandjaitan mengungkapkan, baru 19 persen potensi laut indonesia yang terpetakan. data pushidrosal pusat hidro-oseanografi tni al harus di-dobel, karena dengan cara sekarang baru 19 persen yang dipetakan, ya kita 120 tahun lagi baru selesai, kataluhutdalam rapat koordinasi nasional hidrografi ta 2024 di balai samudera, jakarta utara, selasa 25 6 2024 . berdasarkan data yang dipaparkan luhut, potensilautyang sudah terpetakan meliputi palung jawa, laut sulawesi, palung buton, laut flores, laut banda palung weber, dan laut arafuru."
2024-06-25,"garuda indonesia delay 5 jam saat pulangkan jemaah haji, kemenag protes","jakarta, kompas.com -kementerian agama kemenag kembali memprotes pelayanan maskapai garuda indonesia karena mengalami keterlambatan selama lima jam saat mengatar pulang jemaah haji indonesia. direktur layanan haji dalam negeri saiful mujab mengatatakan, keterlamabatan selama lima jam itu terjadi pada jemaah kelompok terbang kloter 2 embarkasikualanamu kno-02 . delaylama seperti ini sangat mengecewakanjemaah hajiindonesia. apalagi mereka juga lelah setelah menempuh perjalanan dari mekkah kemadinah, ujar saiful dalam keterangan tertulis, selasa 25 6 2024 . saiful menjelaskan, penerbangan kno-02 yang seharusnya berangkat pukul 11.00 waktu arab saudi was dari bandara amir muhammad bin abdul aziz amaa madinah.",-1,KOMPAS_3476,"garuda indonesia delay 5 jam saat pulangkan jemaah haji, kemenag protes. jakarta, kompas.com -kementerian agama kemenag kembali memprotes pelayanan maskapai garuda indonesia karena mengalami keterlambatan selama lima jam saat mengatar pulang jemaah haji indonesia. direktur layanan haji dalam negeri saiful mujab mengatatakan, keterlamabatan selama lima jam itu terjadi pada jemaah kelompok terbang kloter 2 embarkasikualanamu kno-02 . delaylama seperti ini sangat mengecewakanjemaah hajiindonesia. apalagi mereka juga lelah setelah menempuh perjalanan dari mekkah kemadinah, ujar saiful dalam keterangan tertulis, selasa 25 6 2024 . saiful menjelaskan, penerbangan kno-02 yang seharusnya berangkat pukul 11.00 waktu arab saudi was dari bandara amir muhammad bin abdul aziz amaa madinah."
